description,rank,rank_yoy_change,median_salary,median_salary_yoy_change,live_jobs,historical_vacancies_absolute,historical_vacancies_relative,period,date_scraped,source_url,page
Python,14,Down -4 places-4,"£70,000",-3.44%,"1,675","6,799",7.30%,6mo,2026-05-30,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1
Software Engineering,16,Up 4 places+4,"£70,000",-3.44%,"1,108","6,316",6.78%,6mo,2026-05-30,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1
SQL,18,Down -7 places-7,"£57,500",-4.16%,"1,404","5,940",6.37%,6mo,2026-05-30,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1
AWS,19,Down -7 places-7,"£72,500",-,"1,351","5,790",6.21%,6mo,2026-05-30,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6,1
Java,68,Down -43 places-43,"£70,000",-6.66%,475,"2,504",2.69%,6mo,2026-05-30,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=2,2
JavaScript,76,Down -50 places-50,"£57,500",-13.01%,635,"2,235",2.40%,6mo,2026-05-30,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=2,2
Data Science,153,Down -13 places-13,"£70,000",-1.77%,545,"1,231",1.32%,6mo,2026-05-30,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=4,4
Databricks,220,Down -120 places-120,"£85,000",+6.25%,237,856,0.92%,6mo,2026-05-30,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=5,5
Snowflake,373,Down -67 places-67,"£82,500",-2.94%,104,434,0.47%,6mo,2026-05-30,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=9,9
R,479,Down -125 places-125,"£37,500",-39.51%,194,270,0.29%,6mo,2026-05-30,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&page=12,12
